Site,Opportunity Type,Priority,URL,Full URL
"jet2.com","Missing Alt Text","Low","jet2.com/en/destinations/East-Midlands-destinations-map","https://jet2.com/en/destinations/East-Midlands-destinations-map"
"jet2.com","Missing Alt Text","Low","jet2.com/en/Flights/Turkey/Antalya","https://jet2.com/en/Flights/Turkey/Antalya"
"jet2.com","Missing Alt Text","Low","jet2.com/en/Flights/Spain/Malaga","https://jet2.com/en/Flights/Spain/Malaga"
"jet2.com","Missing Alt Text","Low","jet2.com/news/2025/05/Jet2CityBreaks_expands_City_Breaks_portfolio_for_Summer_25_Winter_25_26_and_Summer_26","https://jet2.com/news/2025/05/Jet2CityBreaks_expands_City_Breaks_portfolio_for_Summer_25_Winter_25_26_and_Summer_26"
"jet2.com","Missing Alt Text","Low","jet2.com/en/Flights/Bulgaria","https://jet2.com/en/Flights/Bulgaria"
"jet2.com","Missing Alt Text","Low","jet2.com/en/MyJet2","https://jet2.com/en/MyJet2"
"jet2.com","Missing Alt Text","Low","jet2.com/en/Flights/Cyprus/Larnaca","https://jet2.com/en/Flights/Cyprus/Larnaca"
"jet2.com","Missing Alt Text","Low","jet2.com/en/Flights/Cyprus","https://jet2.com/en/Flights/Cyprus"
"jet2.com","Missing Alt Text","Low","jet2.com/en/Flights/Spain/Lanzarote","https://jet2.com/en/Flights/Spain/Lanzarote"
"jet2.com","Missing Alt Text","Low","jet2.com/en/Flights/Italy/Rome","https://jet2.com/en/Flights/Italy/Rome"
"jet2.com","Missing Alt Text","Low","jet2.com/en/Login","https://jet2.com/en/Login"
"jet2.com","Missing Alt Text","Low","jet2.com/news/2024/11/Jet2_com_and_Jet2holidays_welcome_first_Airbus_A321neo_aircraft_to_be_based_at_Edinburgh_Airport","https://jet2.com/news/2024/11/Jet2_com_and_Jet2holidays_welcome_first_Airbus_A321neo_aircraft_to_be_based_at_Edinburgh_Airport"
"jet2.com","Missing Alt Text","Low","jet2.com/en/Flights/Greece/santorini","https://jet2.com/en/Flights/Greece/santorini"
"jet2.com","Missing Alt Text","Low","jet2.com/en/flights/cyprus","https://jet2.com/en/flights/cyprus"
"jet2.com","Missing Alt Text","Low","jet2.com/en/Flights/Croatia/Split","https://jet2.com/en/Flights/Croatia/Split"
"jet2.com","Missing Alt Text","Low","jet2.com/en/Flights/Croatia","https://jet2.com/en/Flights/Croatia"
"jet2.com","Missing Alt Text","Low","jet2.com/en/Flights/Spain/Almeria","https://jet2.com/en/Flights/Spain/Almeria"
"jet2.com","Missing Alt Text","Low","jet2.com/it-it/flights/spain/tenerife","https://jet2.com/it-it/flights/spain/tenerife"
"jet2.com","Missing Alt Text","Low","jet2.com/es-es/flights/italy/rome","https://jet2.com/es-es/flights/italy/rome"
"jet2.com","Missing Alt Text","Low","jet2.com/en/Flights/Iceland","https://jet2.com/en/Flights/Iceland"
"jet2.com","Missing Alt Text","Low","jet2.com/en/Flights/Portugal/Faro","https://jet2.com/en/Flights/Portugal/Faro"
"jet2.com","Missing Alt Text","Low","jet2.com/en/Flights/Spain/Fuerteventura","https://jet2.com/en/Flights/Spain/Fuerteventura"
"jet2.com","Missing Alt Text","Low","jet2.com/de-DE/","https://jet2.com/de-DE/"
"jet2.com","Missing Alt Text","Low","jet2.com/en/Flights/France/Bergerac","https://jet2.com/en/Flights/France/Bergerac"
"jet2.com","Missing Alt Text","Low","jet2.com/en/Flights/Cyprus/Paphos","https://jet2.com/en/Flights/Cyprus/Paphos"
"jet2.com","Missing Alt Text","Low","jet2.com/en/Flights/UK/Leeds-Bradford","https://jet2.com/en/Flights/UK/Leeds-Bradford"
"jet2.com","Missing Alt Text","Low","jet2.com/news/announcements","https://jet2.com/news/announcements"
"jet2.com","Missing Alt Text","Low","jet2.com/en/Flights/Greece/Crete/Heraklion","https://jet2.com/en/Flights/Greece/Crete/Heraklion"
"jet2.com","Missing Alt Text","Low","jet2.com/en/News","https://jet2.com/en/News"
"jet2.com","Missing Alt Text","Low","jet2.com/en/Flights/Spain/Tenerife","https://jet2.com/en/Flights/Spain/Tenerife"
"jet2.com","Missing Alt Text","Low","jet2.com/en/Airport-tips","https://jet2.com/en/Airport-tips"
"jet2.com","Missing Alt Text","Low","jet2.com/es-es/","https://jet2.com/es-es/"
"jet2.com","Missing Alt Text","Low","jet2.com/cs-cz/destinations/belfast-destinations-map","https://jet2.com/cs-cz/destinations/belfast-destinations-map"
"jet2.com","Missing Alt Text","Low","jet2.com/news/2019/11/Introducing_Vibe_by_Jet2holidays_","https://jet2.com/news/2019/11/Introducing_Vibe_by_Jet2holidays_"
"jet2.com","Missing Alt Text","Low","jet2.com/news/2015/05/Jet2holidays_Revamps_Trade_Site","https://jet2.com/news/2015/05/Jet2holidays_Revamps_Trade_Site"
"jet2.com","Missing Alt Text","Low","jet2.com/fr-FR/","https://jet2.com/fr-FR/"
"jet2.com","Missing Alt Text","Low","jet2.com/en/great-deals","https://jet2.com/en/great-deals"
"jet2.com","Missing Alt Text","Low","jet2.com/flights/spain","https://jet2.com/flights/spain"
"jet2.com","Missing Alt Text","Low","jet2.com/it-it/destinations/liverpool-airport-destinations-map","https://jet2.com/it-it/destinations/liverpool-airport-destinations-map"
"jet2.com","Missing Alt Text","Low","jet2.com/en/destinations/Newcastle-destinations-map","https://jet2.com/en/destinations/Newcastle-destinations-map"
"jet2.com","Missing Alt Text","Low","jet2.com/en/Flights/Portugal","https://jet2.com/en/Flights/Portugal"
"jet2.com","Missing Alt Text","Low","jet2.com/en/Flights/Greece/Kos","https://jet2.com/en/Flights/Greece/Kos"
"jet2.com","Missing Alt Text","Low","jet2.com/faqs?topic=baggage-and-sports-equipment&category=hand-luggage-allowances","https://jet2.com/faqs?topic=baggage-and-sports-equipment&category=hand-luggage-allowances"
"jet2.com","Missing Alt Text","Low","jet2.com/en/Flights/Spain/canary-islands","https://jet2.com/en/Flights/Spain/canary-islands"
"jet2.com","Missing Alt Text","Low","jet2.com/en/destinations/glasgow-destinations-map","https://jet2.com/en/destinations/glasgow-destinations-map"
"jet2.com","Missing Alt Text","Low","jet2.com/en/Groups","https://jet2.com/en/Groups"
"jet2.com","Missing Alt Text","Low","jet2.com/en/destinations/Leeds-Bradford-destinations-map","https://jet2.com/en/destinations/Leeds-Bradford-destinations-map"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/destinations/leeds-bradford-destinations-map","https://jet2.com/en/destinations/leeds-bradford-destinations-map"
"jet2.com","Meta Tags Issues","Low","jet2.com/hu-hu/destinations/leeds-bradford-destinations-map","https://jet2.com/hu-hu/destinations/leeds-bradford-destinations-map"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Deals/august-deals","https://jet2.com/en/Deals/august-deals"
"jet2.com","Meta Tags Issues","Low","jet2.com/contact-us","https://jet2.com/contact-us"
"jet2.com","Meta Tags Issues","Low","jet2.com/faqs","https://jet2.com/faqs"
"jet2.com","Meta Tags Issues","Low","jet2.com/it-it/destinations/liverpool-airport-destinations-map","https://jet2.com/it-it/destinations/liverpool-airport-destinations-map"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/destinations/Manchester-destinations-map","https://jet2.com/en/destinations/Manchester-destinations-map"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Fee-Free-Amendments","https://jet2.com/en/Fee-Free-Amendments"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Groups","https://jet2.com/en/Groups"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/destinations/Belfast-destinations-map","https://jet2.com/en/destinations/Belfast-destinations-map"
"jet2.com","Meta Tags Issues","Low","jet2.com/hu-hu/destinations/newcastle-destinations-map","https://jet2.com/hu-hu/destinations/newcastle-destinations-map"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/destinations/liverpool-destinations-map","https://jet2.com/en/destinations/liverpool-destinations-map"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/destinations/bournemouth-destinations-map","https://jet2.com/en/destinations/bournemouth-destinations-map"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Manage-My-Booking/change-date","https://jet2.com/en/Manage-My-Booking/change-date"
"jet2.com","Meta Tags Issues","Low","jet2.com/news/2023/01/Jet2holidays_launches_new_10_Jet2shop_voucher_for_growing_number_of_Indulgent_Escapes_customers","https://jet2.com/news/2023/01/Jet2holidays_launches_new_10_Jet2shop_voucher_for_growing_number_of_Indulgent_Escapes_customers"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/request-special-assistance","https://jet2.com/en/request-special-assistance"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/delays-and-disruptions/Form-Submitted","https://jet2.com/en/delays-and-disruptions/Form-Submitted"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/mobile/apps","https://jet2.com/en/mobile/apps"
"jet2.com","Meta Tags Issues","Low","jet2.com/news/2024/07/VIBE_by_Jet2holidays_and_Love_Island_partnership_takes_flight_with_branded_VIBE_pool_party","https://jet2.com/news/2024/07/VIBE_by_Jet2holidays_and_Love_Island_partnership_takes_flight_with_branded_VIBE_pool_party"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Cities","https://jet2.com/en/Cities"
"jet2.com","Meta Tags Issues","Low","jet2.com/news/2025/08/Jet2_com_and_Jet2holidays_announce_new_Greek_destination_from_Glasgow_Airport_for_Summer_26_","https://jet2.com/news/2025/08/Jet2_com_and_Jet2holidays_announce_new_Greek_destination_from_Glasgow_Airport_for_Summer_26_"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Login","https://jet2.com/en/Login"
"jet2.com","Meta Tags Issues","Low","jet2.com/cs-cz/flights/spain/murcia-san-javier","https://jet2.com/cs-cz/flights/spain/murcia-san-javier"
"jet2.com","Meta Tags Issues","Low","jet2.com/news/2024/07/Jet2holidays_adds_Free_Child_Place_holidays_onto_every_flight_for_Summer_25","https://jet2.com/news/2024/07/Jet2holidays_adds_Free_Child_Place_holidays_onto_every_flight_for_Summer_25"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/news","https://jet2.com/en/news"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Spain","https://jet2.com/en/Flights/Spain"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Ski","https://jet2.com/en/Ski"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Italy/Verona","https://jet2.com/en/Flights/Italy/Verona"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/flights/greece","https://jet2.com/en/flights/greece"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/ski","https://jet2.com/en/ski"
"jet2.com","Meta Tags Issues","Low","jet2.com/flights/spain","https://jet2.com/flights/spain"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Spain/balearics","https://jet2.com/en/Flights/Spain/balearics"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/destinations/Glasgow-destinations-map","https://jet2.com/en/destinations/Glasgow-destinations-map"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Morocco","https://jet2.com/en/Flights/Morocco"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/News","https://jet2.com/en/News"
"jet2.com","Meta Tags Issues","Low","jet2.com/news/2025/03/Save_on_summer_with_Jet2_com_and_Jet2holidays_brand_new_Summer_25_sale_","https://jet2.com/news/2025/03/Save_on_summer_with_Jet2_com_and_Jet2holidays_brand_new_Summer_25_sale_"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/France/Nice","https://jet2.com/en/Flights/France/Nice"
"jet2.com","Meta Tags Issues","Low","jet2.com/es-es/","https://jet2.com/es-es/"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/FAQs","https://jet2.com/en/FAQs"
"jet2.com","Meta Tags Issues","Low","jet2.com/es-ES/","https://jet2.com/es-ES/"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/contact-us","https://jet2.com/en/contact-us"
"jet2.com","Meta Tags Issues","Low","jet2.com/es-es/destinations/glasgow-destinations-map","https://jet2.com/es-es/destinations/glasgow-destinations-map"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/flights/malta","https://jet2.com/en/flights/malta"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Greece/Crete/Heraklion","https://jet2.com/en/Flights/Greece/Crete/Heraklion"
"jet2.com","Meta Tags Issues","Low","jet2.com/news/2025/04/Jet2_com_s_Summer_25_menu_takes_flight_featuring_brand_new_drinks_and_food","https://jet2.com/news/2025/04/Jet2_com_s_Summer_25_menu_takes_flight_featuring_brand_new_drinks_and_food"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Bulgaria/Bourgas","https://jet2.com/en/Flights/Bulgaria/Bourgas"
"jet2.com","Meta Tags Issues","Low","jet2.com/it-it/","https://jet2.com/it-it/"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/FAQs/airport-information/portugal/Porto","https://jet2.com/en/FAQs/airport-information/portugal/Porto"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/FAQs/airport-information/manchester","https://jet2.com/en/FAQs/airport-information/manchester"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/FAQs/airport-information/greek-islands/skiathos","https://jet2.com/en/FAQs/airport-information/greek-islands/skiathos"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/FAQs/airport-information/london-stansted","https://jet2.com/en/FAQs/airport-information/london-stansted"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/FAQs/airport-information/greek-islands/corfu","https://jet2.com/en/FAQs/airport-information/greek-islands/corfu"
"jet2.com","Meta Tags Issues","Low","jet2.com/cs-cz/news","https://jet2.com/cs-cz/news"
"jet2.com","Meta Tags Issues","Low","jet2.com/news/new_routes","https://jet2.com/news/new_routes"
"jet2.com","Meta Tags Issues","Low","jet2.com/news/announcements","https://jet2.com/news/announcements"
"jet2.com","Meta Tags Issues","Low","jet2.com/news/community","https://jet2.com/news/community"
"jet2.com","Meta Tags Issues","Low","jet2.com/news/2024","https://jet2.com/news/2024"
"jet2.com","Meta Tags Issues","Low","jet2.com/news/2025/09/Jet2_com_launches_first_ever_ski_programme_from_London_Luton_Airport_","https://jet2.com/news/2025/09/Jet2_com_launches_first_ever_ski_programme_from_London_Luton_Airport_"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/travel-essentials/meals","https://jet2.com/en/travel-essentials/meals"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/great-deals","https://jet2.com/en/great-deals"
"jet2.com","Meta Tags Issues","Low","jet2.com/pl-PL/","https://jet2.com/pl-PL/"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/lff","https://jet2.com/en/lff"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/this-summer","https://jet2.com/en/this-summer"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/MyJet2","https://jet2.com/en/MyJet2"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/baggage","https://jet2.com/en/baggage"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Cancellations","https://jet2.com/en/Flights/Cancellations"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/deals/july-deals","https://jet2.com/en/deals/july-deals"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Deals/october-deals","https://jet2.com/en/Deals/october-deals"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/assisted-travel","https://jet2.com/en/assisted-travel"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Airport-tips","https://jet2.com/en/Airport-tips"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/destinations/East-Midlands-destinations-map","https://jet2.com/en/destinations/East-Midlands-destinations-map"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/this-winter","https://jet2.com/en/this-winter"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/destinations/Edinburgh-destinations-map","https://jet2.com/en/destinations/Edinburgh-destinations-map"
"jet2.com","Meta Tags Issues","Low","jet2.com/cs-CZ/","https://jet2.com/cs-CZ/"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/faster-refunds","https://jet2.com/en/faster-refunds"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/promotions","https://jet2.com/en/promotions"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/contact-us/returned/Question","https://jet2.com/en/contact-us/returned/Question"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/destinations","https://jet2.com/en/destinations"
"jet2.com","Meta Tags Issues","Low","jet2.com/news/2025/05/Jet2CityBreaks_expands_City_Breaks_portfolio_for_Summer_25_Winter_25_26_and_Summer_26","https://jet2.com/news/2025/05/Jet2CityBreaks_expands_City_Breaks_portfolio_for_Summer_25_Winter_25_26_and_Summer_26"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/flight-deals","https://jet2.com/en/flight-deals"
"jet2.com","Meta Tags Issues","Low","jet2.com/news/2025/05/Jet2_com_announces_new_multi_million_pound_programme_to_put_60_aspiring_pilots_through_fully_funded_training","https://jet2.com/news/2025/05/Jet2_com_announces_new_multi_million_pound_programme_to_put_60_aspiring_pilots_through_fully_funded_training"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/about_us","https://jet2.com/en/about_us"
"jet2.com","Meta Tags Issues","Low","jet2.com/news/2024/11/Jet2_com_and_Jet2holidays_welcome_first_Airbus_A321neo_aircraft_to_be_based_at_Edinburgh_Airport","https://jet2.com/news/2024/11/Jet2_com_and_Jet2holidays_welcome_first_Airbus_A321neo_aircraft_to_be_based_at_Edinburgh_Airport"
"jet2.com","Meta Tags Issues","Low","jet2.com/news/2025/07/Jet2holidays_and_Jet2Villas_announce_big_savings_for_families_as_the_school_holidays_start_","https://jet2.com/news/2025/07/Jet2holidays_and_Jet2Villas_announce_big_savings_for_families_as_the_school_holidays_start_"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/delays-and-disruptions","https://jet2.com/en/delays-and-disruptions"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/app","https://jet2.com/en/app"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Booking","https://jet2.com/en/Booking"
"jet2.com","Meta Tags Issues","Low","jet2.com/news/2022/04/Jet2_com_and_Jet2holidays_ramps_up_Summer_22_capacity_once_again_to_sunshine_favourites_","https://jet2.com/news/2022/04/Jet2_com_and_Jet2holidays_ramps_up_Summer_22_capacity_once_again_to_sunshine_favourites_"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/travel-help-hub","https://jet2.com/en/Flights/travel-help-hub"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Service-Unavailable","https://jet2.com/en/Service-Unavailable"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/contact-us/returned/Complaint","https://jet2.com/en/contact-us/returned/Complaint"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/beach-holiday-flights","https://jet2.com/en/beach-holiday-flights"
"jet2.com","Meta Tags Issues","Low","jet2.com/cs-cz/destinations/belfast-destinations-map","https://jet2.com/cs-cz/destinations/belfast-destinations-map"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Greece/skiathos","https://jet2.com/en/Flights/Greece/skiathos"
"jet2.com","Meta Tags Issues","Low","jet2.com/cities","https://jet2.com/cities"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Portugal/Madeira","https://jet2.com/en/Flights/Portugal/Madeira"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Iceland","https://jet2.com/en/Flights/Iceland"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/flights/france/","https://jet2.com/en/flights/france/"
"jet2.com","Meta Tags Issues","Low","jet2.com/it-it/flights/spain/tenerife","https://jet2.com/it-it/flights/spain/tenerife"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Channel-Islands/Jersey","https://jet2.com/en/Flights/Channel-Islands/Jersey"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Italy/Venice","https://jet2.com/en/Flights/Italy/Venice"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Turkey/Dalaman","https://jet2.com/en/Flights/Turkey/Dalaman"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Iceland/Reykjavik","https://jet2.com/en/Flights/Iceland/Reykjavik"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/UK/Leeds-Bradford","https://jet2.com/en/Flights/UK/Leeds-Bradford"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Italy/Catania","https://jet2.com/en/Flights/Italy/Catania"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Greece/Crete","https://jet2.com/en/Flights/Greece/Crete"
"jet2.com","Meta Tags Issues","Low","jet2.com/fr-FR/","https://jet2.com/fr-FR/"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Spain/Tenerife","https://jet2.com/en/Flights/Spain/Tenerife"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Spain/Girona","https://jet2.com/en/Flights/Spain/Girona"
"jet2.com","Meta Tags Issues","Low","jet2.com/news/2019/11/Introducing_Vibe_by_Jet2holidays_","https://jet2.com/news/2019/11/Introducing_Vibe_by_Jet2holidays_"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/destinations/birmingham-destinations-map","https://jet2.com/en/destinations/birmingham-destinations-map"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Cyprus","https://jet2.com/en/Flights/Cyprus"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Greece/Rhodes","https://jet2.com/en/Flights/Greece/Rhodes"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Greece/Kos","https://jet2.com/en/Flights/Greece/Kos"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Spain/Fuerteventura","https://jet2.com/en/Flights/Spain/Fuerteventura"
"jet2.com","Meta Tags Issues","Low","jet2.com/","https://jet2.com/"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Spain/Majorca","https://jet2.com/en/Flights/Spain/Majorca"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Czech-Republic/Prague","https://jet2.com/en/Flights/Czech-Republic/Prague"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Italy/Rome","https://jet2.com/en/Flights/Italy/Rome"
"jet2.com","Meta Tags Issues","Low","jet2.com/news/2025/08/Jet2_com_announces_that_under_2s_now_go_free_","https://jet2.com/news/2025/08/Jet2_com_announces_that_under_2s_now_go_free_"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Italy","https://jet2.com/en/Flights/Italy"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Italy/Naples","https://jet2.com/en/Flights/Italy/Naples"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Spain/Barcelona","https://jet2.com/en/Flights/Spain/Barcelona"
"jet2.com","Meta Tags Issues","Low","jet2.com/news/2025/06/Jet2Villas_puts_hundreds_of_new_villas_on_sale_","https://jet2.com/news/2025/06/Jet2Villas_puts_hundreds_of_new_villas_on_sale_"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Austria/Vienna","https://jet2.com/en/Flights/Austria/Vienna"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/latest-travel-information","https://jet2.com/en/latest-travel-information"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Turkey","https://jet2.com/en/Flights/Turkey"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Greece/santorini","https://jet2.com/en/Flights/Greece/santorini"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Cheap-flights","https://jet2.com/en/Cheap-flights"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Greece/Zante","https://jet2.com/en/Flights/Greece/Zante"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Portugal/Faro","https://jet2.com/en/Flights/Portugal/Faro"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/destinations/Leeds-Bradford-destinations-map","https://jet2.com/en/destinations/Leeds-Bradford-destinations-map"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Poland/Krakow","https://jet2.com/en/Flights/Poland/Krakow"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/destinations/london-stansted-destinations-map","https://jet2.com/en/destinations/london-stansted-destinations-map"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Hungary/Budapest","https://jet2.com/en/Flights/Hungary/Budapest"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Cyprus/Paphos","https://jet2.com/en/Flights/Cyprus/Paphos"
"jet2.com","Meta Tags Issues","Low","jet2.com/it-it/login","https://jet2.com/it-it/login"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Morocco/Marrakech","https://jet2.com/en/Flights/Morocco/Marrakech"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/flights/cyprus","https://jet2.com/en/flights/cyprus"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Latest-Travel-Information","https://jet2.com/en/Latest-Travel-Information"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/France/Bergerac","https://jet2.com/en/Flights/France/Bergerac"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Turkey/Antalya","https://jet2.com/en/Flights/Turkey/Antalya"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/destinations/Birmingham-destinations-map","https://jet2.com/en/destinations/Birmingham-destinations-map"
"jet2.com","Meta Tags Issues","Low","jet2.com/news/2025/04/Jet2holidays_launches_savings_on_all_Bulgaria_holidays_","https://jet2.com/news/2025/04/Jet2holidays_launches_savings_on_all_Bulgaria_holidays_"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/destinations/manchester-destinations-map","https://jet2.com/en/destinations/manchester-destinations-map"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Croatia/Split","https://jet2.com/en/Flights/Croatia/Split"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Spain/Malaga","https://jet2.com/en/Flights/Spain/Malaga"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/beach-flights","https://jet2.com/en/beach-flights"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Italy/Sardinia","https://jet2.com/en/Flights/Italy/Sardinia"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Cyprus/Larnaca","https://jet2.com/en/Flights/Cyprus/Larnaca"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/","https://jet2.com/en/"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Spain/canary-islands","https://jet2.com/en/Flights/Spain/canary-islands"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Greece/Kefalonia","https://jet2.com/en/Flights/Greece/Kefalonia"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Spain/Lanzarote","https://jet2.com/en/Flights/Spain/Lanzarote"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Portugal","https://jet2.com/en/Flights/Portugal"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Spain/Reus","https://jet2.com/en/Flights/Spain/Reus"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/destinations/Newcastle-destinations-map","https://jet2.com/en/destinations/Newcastle-destinations-map"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Spain/Alicante","https://jet2.com/en/Flights/Spain/Alicante"
"jet2.com","Meta Tags Issues","Low","jet2.com/en/Flights/Greece","https://jet2.com/en/Flights/Greece"
"jet2.com","Meta Tags Issues","Low","jet2.com/news/2024/05/Jet2_com_and_Jet2holidays_extend_early_and_late_summer_programmes_for_2025_","https://jet2.com/news/2024/05/Jet2_com_and_Jet2holidays_extend_early_and_late_summer_programmes_for_2025_"
